Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
3248,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,23956.75,23922.50,9/3/2025 4:36:00 PM,9/3/2025 8:01:00 PM,ScaleInLong,Stop loss,($68.50),$24607.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.50,$3.00,$71.50,146,
3249,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,23942.75,23922.50,9/3/2025 7:16:00 PM,9/3/2025 8:01:00 PM,ScaleInLong,Stop loss,($40.50),$24567.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$9.00,$49.50,46,
3250,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24025.25,24008.25,9/4/2025 11:22:00 AM,9/4/2025 12:28:00 PM,FileLong,Stop loss,($34.00),$24533.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.50,$42.50,$76.50,67,
3251,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24041.00,24008.25,9/4/2025 11:56:00 AM,9/4/2025 12:28:00 PM,ScaleInLong,Stop loss,($65.50),$24467.50,$0.00,$0.00,$0.00,$0.00,$0.00,$65.50,$8.00,$73.50,33,
3252,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24048.50,24102.75,9/4/2025 12:57:00 PM,9/4/2025 2:44:00 PM,FileLong,Stop loss,$108.50,$24576.00,$0.00,$0.00,$0.00,$0.00,$0.00,$43.00,$124.00,$15.50,108,
3253,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24060.25,24102.75,9/4/2025 1:07:00 PM,9/4/2025 2:44:00 PM,FileLong,Stop loss,$85.00,$24661.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.50,$100.50,$15.50,98,
3254,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24066.00,24102.75,9/4/2025 1:31:00 PM,9/4/2025 2:44:00 PM,ScaleInLong,Stop loss,$73.50,$24734.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.00,$89.00,$15.50,74,
3255,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24089.50,24102.75,9/4/2025 1:56:00 PM,9/4/2025 2:44:00 PM,ScaleInLong,Stop loss,$26.50,$24761.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$42.00,$15.50,49,
3256,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24093.25,24102.75,9/4/2025 2:26:00 PM,9/4/2025 2:44:00 PM,ScaleInLong,Stop loss,$19.00,$24780.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$34.50,$15.50,19,
3257,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24126.00,24145.75,9/4/2025 3:17:00 PM,9/4/2025 3:56:00 PM,FileLong,TimeExitLong,$39.50,$24819.50,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$54.50,$15.00,40,
3258,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24337.00,24346.75,9/5/2025 9:37:00 AM,9/5/2025 9:53:00 AM,FileLong,Stop loss,$19.50,$24839.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$93.00,$73.50,17,
3259,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24332.50,24346.75,9/5/2025 9:47:00 AM,9/5/2025 9:53:00 AM,FileLong,Stop loss,$28.50,$24867.50,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$102.00,$73.50,7,
3260,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24370.50,24346.75,9/5/2025 9:52:00 AM,9/5/2025 9:53:00 AM,FileLong,Stop loss,($47.50),$24820.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.50,$26.00,$73.50,2,
3261,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24041.00,24131.75,9/5/2025 11:02:00 AM,9/5/2025 11:40:00 AM,FileLong,Stop loss,$181.50,$25001.50,$0.00,$0.00,$0.00,$0.00,$0.00,$91.00,$217.00,$35.50,39,
3262,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24080.00,24131.75,9/5/2025 11:17:00 AM,9/5/2025 11:40:00 AM,FileLong,Stop loss,$103.50,$25105.00,$0.00,$0.00,$0.00,$0.00,$0.00,$57.50,$139.00,$35.50,24,
3263,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24313.50,24319.50,9/8/2025 9:37:00 AM,9/8/2025 10:02:00 AM,FileLong,Stop loss,$12.00,$25117.00,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$107.00,$95.00,26,
3264,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24331.00,24319.50,9/8/2025 9:47:00 AM,9/8/2025 10:02:00 AM,FileLong,Stop loss,($23.00),$25094.00,$0.00,$0.00,$0.00,$0.00,$0.00,$53.00,$72.00,$95.00,16,
3265,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24364.25,24319.50,9/8/2025 9:57:00 AM,9/8/2025 10:02:00 AM,FileLong,Stop loss,($89.50),$25004.50,$0.00,$0.00,$0.00,$0.00,$0.00,$89.50,$5.50,$95.00,6,
3266,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24363.50,24338.75,9/8/2025 10:42:00 AM,9/8/2025 11:20:00 AM,FileLong,Stop loss,($49.50),$24955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.50,$30.00,$79.50,39,
3267,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24363.75,24338.75,9/8/2025 11:16:00 AM,9/8/2025 11:20:00 AM,ScaleInLong,Stop loss,($50.00),$24905.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$1.50,$51.50,5,
3268,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24298.00,24286.25,9/8/2025 2:27:00 PM,9/8/2025 3:56:00 PM,FileLong,TimeExitLong,($23.50),$24881.50,$0.00,$0.00,$0.00,$0.00,$0.00,$98.00,$18.50,$42.00,90,
3269,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24301.25,24286.25,9/8/2025 3:51:00 PM,9/8/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($30.00),$24851.50,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$3.50,$33.50,6,
3270,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24281.25,24286.25,9/8/2025 3:52:00 PM,9/8/2025 3:56:00 PM,FileLong,TimeExitLong,$10.00,$24861.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.00,$23.00,$13.00,5,
3271,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24455.25,24405.25,9/10/2025 9:37:00 AM,9/10/2025 9:46:00 AM,FileLong,Stop loss,($100.00),$24761.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$22.00,$122.00,10,
3272,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24458.25,24443.75,9/10/2025 10:17:00 AM,9/10/2025 11:17:00 AM,FileLong,Stop loss,($29.00),$24732.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$46.00,$75.00,61,
3273,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24456.00,24443.75,9/10/2025 10:22:00 AM,9/10/2025 11:17:00 AM,FileLong,Stop loss,($24.50),$24708.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$50.50,$75.00,56,
3274,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24467.00,24443.75,9/10/2025 10:46:00 AM,9/10/2025 11:17:00 AM,ScaleInLong,Stop loss,($46.50),$24661.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.50,$28.50,$75.00,32,
3275,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24467.25,24417.25,9/11/2025 9:37:00 AM,9/11/2025 9:40:00 AM,FileLong,Stop loss,($100.00),$24561.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$10.00,$110.00,4,
3276,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24459.00,24475.50,9/11/2025 10:12:00 AM,9/11/2025 10:53:00 AM,FileLong,Stop loss,$33.00,$24594.50,$0.00,$0.00,$0.00,$0.00,$0.00,$43.50,$107.00,$74.00,42,
3277,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24496.50,24475.50,9/11/2025 10:37:00 AM,9/11/2025 10:53:00 AM,FileLong,Stop loss,($42.00),$24552.50,$0.00,$0.00,$0.00,$0.00,$0.00,$42.00,$32.00,$74.00,17,
3278,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24503.75,24475.50,9/11/2025 10:42:00 AM,9/11/2025 10:53:00 AM,FileLong,Stop loss,($56.50),$24496.00,$0.00,$0.00,$0.00,$0.00,$0.00,$56.50,$17.50,$74.00,12,
3279,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24492.50,24475.50,9/11/2025 10:47:00 AM,9/11/2025 10:53:00 AM,FileLong,Stop loss,($34.00),$24462.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.00,$15.50,$49.50,7,
3280,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24531.75,24526.25,9/11/2025 11:22:00 AM,9/11/2025 3:56:00 PM,FileLong,TimeExitLong,($11.00),$24451.00,$0.00,$0.00,$0.00,$0.00,$0.00,$93.00,$9.00,$20.00,275,
3281,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24597.75,24574.00,9/12/2025 10:57:00 AM,9/12/2025 11:06:00 AM,FileLong,Stop loss,($47.50),$24403.50,$0.00,$0.00,$0.00,$0.00,$0.00,$47.50,$8.00,$55.50,10,
3282,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24600.25,24574.00,9/12/2025 11:02:00 AM,9/12/2025 11:06:00 AM,FileLong,Stop loss,($52.50),$24351.00,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$1.00,$53.50,5,
3283,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24597.75,24648.00,9/12/2025 12:37:00 PM,9/12/2025 2:53:00 PM,FileLong,Profit target,$100.50,$24451.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$100.50,$0.00,137,
3284,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24602.25,24648.00,9/12/2025 12:56:00 PM,9/12/2025 2:53:00 PM,ScaleInLong,Profit target,$91.50,$24543.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$91.50,$0.00,118,
3285,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24608.50,24648.00,9/12/2025 1:56:00 PM,9/12/2025 2:53:00 PM,ScaleInLong,Profit target,$79.00,$24622.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$79.00,$0.00,58,
3286,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24609.25,24648.00,9/12/2025 1:57:00 PM,9/12/2025 2:53:00 PM,FileLong,Profit target,$77.50,$24699.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.50,$77.50,$0.00,57,
3287,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24622.50,24648.00,9/12/2025 2:36:00 PM,9/12/2025 2:53:00 PM,ScaleInLong,Profit target,$51.00,$24750.50,$0.00,$0.00,$0.00,$0.00,$0.00,$28.00,$51.00,$0.00,18,
3288,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24699.25,24750.50,9/15/2025 9:37:00 AM,9/15/2025 10:02:00 AM,FileLong,Stop loss,$102.50,$24853.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.50,$123.00,$20.50,26,
3289,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24717.75,24750.50,9/15/2025 9:42:00 AM,9/15/2025 10:02:00 AM,FileLong,Stop loss,$65.50,$24918.50,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$86.00,$20.50,21,
3290,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24711.25,24750.50,9/15/2025 9:47:00 AM,9/15/2025 10:02:00 AM,FileLong,Stop loss,$78.50,$24997.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.50,$99.00,$20.50,16,
3291,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24950.75,24900.75,9/18/2025 9:37:00 AM,9/18/2025 9:41:00 AM,FileLong,Stop loss,($100.00),$24897.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$32.00,$132.00,5,
3292,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24983.00,25015.75,9/18/2025 10:07:00 AM,9/18/2025 10:40:00 AM,FileLong,Stop loss,$65.50,$24962.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$158.50,$93.00,34,
3293,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25008.75,25015.75,9/18/2025 10:17:00 AM,9/18/2025 10:40:00 AM,FileLong,Stop loss,$14.00,$24976.50,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$107.00,$93.00,24,
3294,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25055.75,25015.75,9/18/2025 10:32:00 AM,9/18/2025 10:40:00 AM,FileLong,Stop loss,($80.00),$24896.50,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$13.00,$93.00,9,
3295,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25021.50,25013.25,9/18/2025 11:07:00 AM,9/18/2025 1:31:00 PM,FileLong,Stop loss,($16.50),$24880.00,$0.00,$0.00,$0.00,$0.00,$0.00,$95.50,$95.00,$111.50,145,
3296,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25023.75,25013.25,9/18/2025 12:31:00 PM,9/18/2025 1:31:00 PM,ScaleInLong,Stop loss,($21.00),$24859.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$52.50,$73.50,61,
3297,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25044.25,25013.25,9/18/2025 1:11:00 PM,9/18/2025 1:31:00 PM,ScaleInLong,Stop loss,($62.00),$24797.00,$0.00,$0.00,$0.00,$0.00,$0.00,$62.00,$4.50,$66.50,21,
3298,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25060.75,25010.75,9/19/2025 9:57:00 AM,9/19/2025 10:21:00 AM,FileLong,Stop loss,($100.00),$24697.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$1.00,$101.00,25,
3299,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25059.75,25057.75,9/19/2025 12:12:00 PM,9/19/2025 1:12:00 PM,FileLong,Stop loss,($4.00),$24693.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.50,$56.00,$60.00,61,
3300,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25071.00,25057.75,9/19/2025 12:31:00 PM,9/19/2025 1:12:00 PM,ScaleInLong,Stop loss,($26.50),$24666.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$33.50,$60.00,42,
3301,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25074.50,25057.75,9/19/2025 12:32:00 PM,9/19/2025 1:12:00 PM,FileLong,Stop loss,($33.50),$24633.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$26.50,$60.00,41,
3302,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25075.25,25057.75,9/19/2025 12:47:00 PM,9/19/2025 1:12:00 PM,FileLong,Stop loss,($35.00),$24598.00,$0.00,$0.00,$0.00,$0.00,$0.00,$35.00,$25.00,$60.00,26,
3303,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25230.50,25252.75,9/22/2025 12:32:00 PM,9/22/2025 3:56:00 PM,FileLong,TimeExitLong,$44.50,$24642.50,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$100.00,$55.50,205,
3304,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25253.50,25252.75,9/22/2025 2:16:00 PM,9/22/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($1.50),$24641.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$54.00,$55.50,101,
3305,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25268.75,25252.75,9/22/2025 2:41:00 PM,9/22/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($32.00),$24609.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$23.50,$55.50,76,
3306,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24964.25,24980.25,9/26/2025 3:17:00 PM,9/26/2025 3:56:00 PM,FileLong,TimeExitLong,$32.00,$24641.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.00,$48.50,$16.50,40,
3307,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25128.00,25155.25,9/29/2025 9:37:00 AM,9/29/2025 11:13:00 AM,FileLong,Stop loss,$54.50,$24695.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.50,$200.50,$146.00,97,
3308,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25182.25,25155.25,9/29/2025 9:47:00 AM,9/29/2025 11:13:00 AM,FileLong,Stop loss,($54.00),$24641.50,$0.00,$0.00,$0.00,$0.00,$0.00,$54.00,$92.00,$146.00,87,
3309,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25099.25,25049.25,9/29/2025 2:02:00 PM,9/29/2025 3:16:00 PM,FileLong,Stop loss,($100.00),$24541.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$46.50,$146.50,75,
3310,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25079.75,25080.25,9/29/2025 3:47:00 PM,9/29/2025 3:56:00 PM,FileLong,TimeExitLong,$1.00,$24542.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$44.00,$43.00,10,
3311,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25206.50,25265.75,10/1/2025 1:02:00 PM,10/1/2025 2:22:00 PM,FileLong,Stop loss,$118.50,$24661.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.50,$136.50,$18.00,81,
3312,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25228.25,25265.75,10/1/2025 1:07:00 PM,10/1/2025 2:22:00 PM,FileLong,Stop loss,$75.00,$24736.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$93.00,$18.00,76,
3313,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25237.25,25265.75,10/1/2025 1:31:00 PM,10/1/2025 2:22:00 PM,ScaleInLong,Stop loss,$57.00,$24793.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$75.00,$18.00,52,
3314,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25247.00,25265.75,10/1/2025 2:06:00 PM,10/1/2025 2:22:00 PM,ScaleInLong,Stop loss,$37.50,$24830.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$55.50,$18.00,17,
3315,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25380.00,25330.00,10/2/2025 9:37:00 AM,10/2/2025 9:40:00 AM,FileLong,Stop loss,($100.00),$24730.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$5.50,$105.50,4,
3316,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25350.00,25358.25,10/2/2025 1:47:00 PM,10/2/2025 3:56:00 PM,FileLong,TimeExitLong,$16.50,$24747.00,$0.00,$0.00,$0.00,$0.00,$0.00,$41.00,$60.00,$43.50,130,
3317,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25373.00,25358.25,10/2/2025 3:06:00 PM,10/2/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($29.50),$24717.50,$0.00,$0.00,$0.00,$0.00,$0.00,$42.00,$14.00,$43.50,51,
3318,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25374.75,25358.25,10/2/2025 3:36:00 PM,10/2/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($33.00),$24684.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$2.00,$35.00,21,
3319,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25424.50,25374.50,10/6/2025 9:42:00 AM,10/6/2025 9:45:00 AM,FileLong,Stop loss,($100.00),$24584.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$10.50,$110.50,4,
3320,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25400.50,25459.25,10/6/2025 9:47:00 AM,10/6/2025 12:01:00 PM,FileLong,Stop loss,$117.50,$24702.00,$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$138.50,$21.00,135,
3321,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25417.00,25459.25,10/6/2025 11:11:00 AM,10/6/2025 12:01:00 PM,ScaleInLong,Stop loss,$84.50,$24786.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$105.50,$21.00,51,
3322,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25436.00,25459.25,10/6/2025 11:47:00 AM,10/6/2025 12:01:00 PM,FileLong,Stop loss,$46.50,$24833.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.50,$67.50,$21.00,15,
3323,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25502.50,25452.50,10/6/2025 2:37:00 PM,10/6/2025 3:47:00 PM,FileLong,Stop loss,($100.00),$24733.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$7.50,$107.50,71,
3324,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25401.50,25450.25,10/8/2025 9:52:00 AM,10/8/2025 10:44:00 AM,FileLong,Stop loss,$97.50,$24830.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.00,$165.50,$68.00,53,
3325,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25463.75,25450.25,10/8/2025 10:07:00 AM,10/8/2025 10:44:00 AM,FileLong,Stop loss,($27.00),$24803.50,$0.00,$0.00,$0.00,$0.00,$0.00,$53.00,$41.00,$68.00,38,
3326,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25470.00,25450.25,10/8/2025 10:17:00 AM,10/8/2025 10:44:00 AM,FileLong,Stop loss,($39.50),$24764.00,$0.00,$0.00,$0.00,$0.00,$0.00,$65.50,$18.50,$58.00,28,
3327,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25466.00,25450.25,10/8/2025 10:32:00 AM,10/8/2025 10:44:00 AM,FileLong,Stop loss,($31.50),$24732.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$26.50,$58.00,13,
3328,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25496.50,25549.25,10/8/2025 11:27:00 AM,10/8/2025 3:17:00 PM,FileLong,Stop loss,$105.50,$24838.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$119.50,$14.00,231,
3329,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25516.50,25549.25,10/8/2025 12:17:00 PM,10/8/2025 3:17:00 PM,FileLong,Stop loss,$65.50,$24903.50,$0.00,$0.00,$0.00,$0.00,$0.00,$59.50,$79.50,$14.00,181,
3330,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25514.25,25549.25,10/8/2025 1:26:00 PM,10/8/2025 3:17:00 PM,ScaleInLong,Stop loss,$70.00,$24973.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.00,$84.00,$14.00,112,
3331,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25537.25,25549.25,10/8/2025 2:11:00 PM,10/8/2025 3:17:00 PM,ScaleInLong,Stop loss,$24.00,$24997.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.00,$38.00,$14.00,67,
3332,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25539.50,25549.25,10/8/2025 3:11:00 PM,10/8/2025 3:17:00 PM,ScaleInLong,Stop loss,$19.50,$25017.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$33.50,$14.00,7,
3333,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25036.75,25153.00,10/13/2025 9:47:00 AM,10/13/2025 10:01:00 AM,FileLong,Profit target,$232.50,$25249.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$232.50,$0.00,15,
3334,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25106.25,25153.00,10/13/2025 9:52:00 AM,10/13/2025 10:01:00 AM,FileLong,Profit target,$93.50,$25343.00,$0.00,$0.00,$0.00,$0.00,$0.00,$41.50,$93.50,$0.00,10,
3335,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25115.75,25153.00,10/13/2025 9:57:00 AM,10/13/2025 10:01:00 AM,FileLong,Profit target,$74.50,$25417.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$74.50,$0.00,5,
3336,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25159.25,25155.25,10/13/2025 12:17:00 PM,10/13/2025 1:19:00 PM,FileLong,Stop loss,($8.00),$25409.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.00,$105.00,$113.00,63,
3337,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25201.25,25155.25,10/13/2025 1:01:00 PM,10/13/2025 1:19:00 PM,ScaleInLong,Stop loss,($92.00),$25317.50,$0.00,$0.00,$0.00,$0.00,$0.00,$92.00,$21.00,$113.00,19,
3338,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25226.50,25176.50,10/15/2025 9:37:00 AM,10/15/2025 9:45:00 AM,FileLong,Stop loss,($100.00),$25217.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$43.00,$143.00,9,
3339,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25262.75,25345.75,10/15/2025 9:57:00 AM,10/15/2025 10:12:00 AM,FileLong,Stop loss,$166.00,$25383.50,$0.00,$0.00,$0.00,$0.00,$0.00,$29.00,$202.00,$36.00,16,
3340,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25285.25,25345.75,10/15/2025 10:02:00 AM,10/15/2025 10:12:00 AM,FileLong,Stop loss,$121.00,$25504.50,$0.00,$0.00,$0.00,$0.00,$0.00,$25.50,$157.00,$36.00,11,
3341,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25356.75,25345.75,10/15/2025 10:12:00 AM,10/15/2025 10:12:00 AM,FileLong,Stop loss,($22.00),$25482.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$0.00,$22.00,1,
3342,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24919.75,25105.50,10/15/2025 1:17:00 PM,10/15/2025 1:46:00 PM,FileLong,Profit target,$371.50,$25854.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$371.50,$0.00,30,
