Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
439,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17873.25,17902.25,2/2/2022 11:56:00 AM,2/2/2022 12:20:00 PM,ScaleInLong,Stop loss,$174.00,$49335.00,$0.00,$0.00,$0.00,$0.00,$0.00,$76.50,$415.50,$241.50,25,
440,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17442.25,17455.50,2/11/2022 11:19:00 AM,2/11/2022 11:21:00 AM,FileShort,RevExitShort,($79.50),$49255.50,$0.00,$0.00,$0.00,$0.00,$0.00,$81.00,$22.50,$102.00,3,
441,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17458.50,17408.50,2/11/2022 11:22:00 AM,2/11/2022 11:38:00 AM,FileLong,Stop loss,($300.00),$48955.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$82.50,$382.50,17,
442,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17370.25,17320.25,2/15/2022 9:36:00 AM,2/15/2022 9:51:00 AM,FileLong,Stop loss,($300.00),$48655.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$120.00,$420.00,16,
443,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17408.00,17296.50,2/15/2022 10:46:00 AM,2/15/2022 12:50:00 PM,FileShort,Profit target,$669.00,$49324.50,$0.00,$0.00,$0.00,$0.00,$0.00,$144.00,$669.00,$0.00,125,
444,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17385.00,17296.50,2/15/2022 12:16:00 PM,2/15/2022 12:50:00 PM,ScaleInShort,Profit target,$531.00,$49855.50,$0.00,$0.00,$0.00,$0.00,$0.00,$28.50,$531.00,$0.00,35,
445,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17311.50,17319.25,2/16/2022 9:43:00 AM,2/16/2022 10:45:00 AM,FileShort,RevExitShort,($46.50),$49809.00,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$375.00,$421.50,63,
446,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17322.00,17299.00,2/16/2022 10:46:00 AM,2/16/2022 12:22:00 PM,FileLong,Stop loss,($138.00),$49671.00,$0.00,$0.00,$0.00,$0.00,$0.00,$196.50,$150.00,$288.00,97,
447,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17325.75,17299.00,2/16/2022 12:01:00 PM,2/16/2022 12:22:00 PM,ScaleInLong,Stop loss,($160.50),$49510.50,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$96.00,$256.50,22,
448,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17263.00,17213.00,2/17/2022 9:57:00 AM,2/17/2022 10:22:00 AM,FileLong,Stop loss,($300.00),$49210.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$213.00,$513.00,26,
449,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16967.50,16972.00,2/18/2022 9:45:00 AM,2/18/2022 9:46:00 AM,FileShort,RevExitShort,($27.00),$49183.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.50,$1.50,$28.50,2,
450,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16974.50,16924.50,2/18/2022 9:47:00 AM,2/18/2022 10:33:00 AM,FileLong,Stop loss,($300.00),$48883.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$688.50,$988.50,47,
451,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16922.50,16918.75,2/18/2022 10:44:00 AM,2/18/2022 12:19:00 PM,FileShort,Stop loss,$22.50,$48906.00,$0.00,$0.00,$0.00,$0.00,$0.00,$129.00,$558.00,$535.50,96,
452,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16865.00,16918.75,2/18/2022 11:56:00 AM,2/18/2022 12:19:00 PM,ScaleInShort,Stop loss,($322.50),$48583.50,$0.00,$0.00,$0.00,$0.00,$0.00,$322.50,$213.00,$535.50,24,
453,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16924.50,16924.75,2/18/2022 2:27:00 PM,2/18/2022 3:19:00 PM,FileLong,Stop loss,$1.50,$48585.00,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$523.50,$522.00,53,
454,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16975.00,16924.75,2/18/2022 3:06:00 PM,2/18/2022 3:19:00 PM,ScaleInLong,Stop loss,($301.50),$48283.50,$0.00,$0.00,$0.00,$0.00,$0.00,$301.50,$111.00,$412.50,14,
455,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16795.00,16745.00,2/22/2022 9:33:00 AM,2/22/2022 9:36:00 AM,FileLong,Stop loss,($300.00),$47983.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$25.50,$325.50,4,
456,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16834.50,16729.50,2/22/2022 10:53:00 AM,2/22/2022 11:54:00 AM,FileShort,Profit target,$630.00,$48613.50,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$630.00,$0.00,62,
457,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16793.00,16729.50,2/22/2022 11:11:00 AM,2/22/2022 11:54:00 AM,ScaleInShort,Profit target,$381.00,$48994.50,$0.00,$0.00,$0.00,$0.00,$0.00,$93.00,$381.00,$0.00,44,
458,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16761.25,16729.50,2/22/2022 11:31:00 AM,2/22/2022 11:54:00 AM,ScaleInShort,Profit target,$190.50,$49185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$190.50,$190.50,$0.00,24,
459,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16743.50,16693.50,2/23/2022 10:05:00 AM,2/23/2022 10:25:00 AM,FileLong,Stop loss,($300.00),$48885.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$69.00,$369.00,21,
460,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16890.75,16907.50,3/1/2022 12:15:00 PM,3/1/2022 12:16:00 PM,FileShort,RevExitShort,($100.50),$48784.50,$0.00,$0.00,$0.00,$0.00,$0.00,$129.00,$0.00,$100.50,2,
461,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16900.00,16850.00,3/1/2022 12:17:00 PM,3/1/2022 1:30:00 PM,FileLong,Stop loss,($300.00),$48484.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$520.50,$820.50,74,
462,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17098.25,16928.00,3/3/2022 10:11:00 AM,3/3/2022 10:59:00 AM,FileShort,Profit target,$1021.50,$49506.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.50,$1021.50,$0.00,49,
463,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16957.75,16928.00,3/3/2022 10:46:00 AM,3/3/2022 10:59:00 AM,ScaleInShort,Profit target,$178.50,$49684.50,$0.00,$0.00,$0.00,$0.00,$0.00,$69.00,$178.50,$0.00,14,
464,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16682.50,16632.50,3/4/2022 10:18:00 AM,3/4/2022 11:04:00 AM,FileLong,Stop loss,($300.00),$49384.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$349.50,$649.50,47,
465,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16610.25,16625.50,3/7/2022 9:51:00 AM,3/7/2022 9:52:00 AM,FileShort,RevExitShort,($91.50),$49293.00,$0.00,$0.00,$0.00,$0.00,$0.00,$130.50,$1.50,$93.00,2,
466,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16617.50,16567.50,3/7/2022 9:53:00 AM,3/7/2022 9:59:00 AM,FileLong,Stop loss,($300.00),$48993.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$103.50,$403.50,7,
467,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16289.25,16307.00,3/10/2022 11:14:00 AM,3/10/2022 11:16:00 AM,FileShort,RevExitShort,($106.50),$48886.50,$0.00,$0.00,$0.00,$0.00,$0.00,$154.50,$10.50,$117.00,3,
468,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16297.00,16316.75,3/10/2022 11:17:00 AM,3/10/2022 12:37:00 PM,FileLong,Stop loss,$118.50,$49005.00,$0.00,$0.00,$0.00,$0.00,$0.00,$207.00,$474.00,$355.50,81,
469,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16331.00,16316.75,3/10/2022 12:06:00 PM,3/10/2022 12:37:00 PM,ScaleInLong,Stop loss,($85.50),$48919.50,$0.00,$0.00,$0.00,$0.00,$0.00,$154.50,$270.00,$355.50,32,
470,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16372.25,16316.75,3/10/2022 12:26:00 PM,3/10/2022 12:37:00 PM,ScaleInLong,Stop loss,($333.00),$48586.50,$0.00,$0.00,$0.00,$0.00,$0.00,$333.00,$16.50,$349.50,12,
471,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16011.00,15924.25,3/14/2022 12:15:00 PM,3/14/2022 1:46:00 PM,FileShort,Stop loss,$520.50,$49107.00,$0.00,$0.00,$0.00,$0.00,$0.00,$202.50,$708.00,$187.50,92,
472,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15952.25,15924.25,3/14/2022 12:56:00 PM,3/14/2022 1:46:00 PM,ScaleInShort,Stop loss,$168.00,$49275.00,$0.00,$0.00,$0.00,$0.00,$0.00,$96.00,$355.50,$187.50,51,
473,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15902.75,15924.25,3/14/2022 1:41:00 PM,3/14/2022 1:46:00 PM,ScaleInShort,Stop loss,($129.00),$49146.00,$0.00,$0.00,$0.00,$0.00,$0.00,$129.00,$39.00,$168.00,6,
474,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16060.25,16010.25,3/15/2022 9:32:00 AM,3/15/2022 9:39:00 AM,FileLong,Stop loss,($300.00),$48846.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$108.00,$408.00,8,
475,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16520.25,16706.75,3/16/2022 9:37:00 AM,3/16/2022 10:32:00 AM,FileLong,Profit target,$1119.00,$49965.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.50,$1119.00,$0.00,56,
476,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16693.00,16706.75,3/16/2022 10:26:00 AM,3/16/2022 10:32:00 AM,ScaleInLong,Profit target,$82.50,$50047.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.50,$82.50,$0.00,7,
477,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16586.75,16593.50,3/16/2022 12:50:00 PM,3/16/2022 1:32:00 PM,FileShort,Stop loss,($40.50),$50007.00,$0.00,$0.00,$0.00,$0.00,$0.00,$154.50,$322.50,$363.00,43,
478,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16550.00,16593.50,3/16/2022 1:16:00 PM,3/16/2022 1:32:00 PM,ScaleInShort,Stop loss,($261.00),$49746.00,$0.00,$0.00,$0.00,$0.00,$0.00,$261.00,$102.00,$363.00,17,
479,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17766.25,17921.50,4/4/2022 9:35:00 AM,4/4/2022 10:01:00 AM,FileLong,Profit target,$931.50,$50677.50,$0.00,$0.00,$0.00,$0.00,$0.00,$43.50,$931.50,$0.00,27,
480,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17876.50,17921.50,4/4/2022 9:51:00 AM,4/4/2022 10:01:00 AM,ScaleInLong,Profit target,$270.00,$50947.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$270.00,$0.00,11,
481,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17335.00,17355.50,4/6/2022 10:13:00 AM,4/6/2022 10:17:00 AM,FileShort,RevExitShort,($123.00),$50824.50,$0.00,$0.00,$0.00,$0.00,$0.00,$138.00,$48.00,$171.00,5,
482,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17367.50,17346.00,4/6/2022 10:18:00 AM,4/6/2022 11:00:00 AM,FileLong,Stop loss,($129.00),$50695.50,$0.00,$0.00,$0.00,$0.00,$0.00,$253.50,$169.50,$298.50,43,
483,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17374.50,17346.00,4/6/2022 10:46:00 AM,4/6/2022 11:00:00 AM,ScaleInLong,Stop loss,($171.00),$50524.50,$0.00,$0.00,$0.00,$0.00,$0.00,$171.00,$127.50,$298.50,15,
484,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17276.25,17274.50,4/7/2022 11:37:00 AM,4/7/2022 1:12:00 PM,FileShort,Stop loss,$10.50,$50535.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.50,$528.00,$517.50,96,
485,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17222.75,17274.50,4/7/2022 12:41:00 PM,4/7/2022 1:12:00 PM,ScaleInShort,Stop loss,($310.50),$50224.50,$0.00,$0.00,$0.00,$0.00,$0.00,$310.50,$207.00,$517.50,32,
486,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17304.00,17416.00,4/7/2022 1:14:00 PM,4/7/2022 2:56:00 PM,FileLong,Profit target,$672.00,$50896.50,$0.00,$0.00,$0.00,$0.00,$0.00,$117.00,$672.00,$0.00,103,
487,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17371.00,17416.00,4/7/2022 2:06:00 PM,4/7/2022 2:56:00 PM,ScaleInLong,Profit target,$270.00,$51166.50,$0.00,$0.00,$0.00,$0.00,$0.00,$217.50,$270.00,$0.00,51,
488,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17372.75,17416.00,4/7/2022 2:46:00 PM,4/7/2022 2:56:00 PM,ScaleInLong,Profit target,$259.50,$51426.00,$0.00,$0.00,$0.00,$0.00,$0.00,$112.50,$259.50,$0.00,11,
489,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17272.50,17262.75,4/8/2022 9:47:00 AM,4/8/2022 9:48:00 AM,FileShort,RevExitShort,$58.50,$51484.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$91.50,$33.00,2,
490,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17258.00,17208.00,4/8/2022 9:49:00 AM,4/8/2022 9:53:00 AM,FileLong,Stop loss,($300.00),$51184.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$75.00,$375.00,5,
491,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16954.50,16904.50,4/11/2022 10:32:00 AM,4/11/2022 10:50:00 AM,FileLong,Stop loss,($300.00),$50884.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$193.50,$493.50,19,
492,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17108.25,17127.75,4/12/2022 9:52:00 AM,4/12/2022 9:55:00 AM,FileLong,RevExitLong,$117.00,$51001.50,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$121.50,$4.50,4,
493,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17120.75,16989.50,4/12/2022 9:56:00 AM,4/12/2022 10:58:00 AM,FileShort,RevExitShort,$787.50,$51789.00,$0.00,$0.00,$0.00,$0.00,$0.00,$162.00,$975.00,$187.50,63,
494,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16983.00,16989.50,4/12/2022 10:54:00 AM,4/12/2022 10:58:00 AM,FileShort,RevExitShort,($39.00),$51750.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.50,$100.50,$139.50,5,
495,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16985.00,16978.75,4/12/2022 10:59:00 AM,4/12/2022 12:09:00 PM,FileLong,Stop loss,($37.50),$51712.50,$0.00,$0.00,$0.00,$0.00,$0.00,$192.00,$522.00,$559.50,71,
496,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17022.50,16978.75,4/12/2022 11:26:00 AM,4/12/2022 12:09:00 PM,ScaleInLong,Stop loss,($262.50),$51450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$262.50,$297.00,$559.50,44,
497,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16948.75,16965.00,4/12/2022 12:30:00 PM,4/12/2022 12:43:00 PM,FileShort,RevExitShort,($97.50),$51352.50,$0.00,$0.00,$0.00,$0.00,$0.00,$118.50,$52.50,$150.00,14,
498,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16947.75,16935.25,4/12/2022 12:44:00 PM,4/12/2022 1:04:00 PM,FileLong,Stop loss,($75.00),$51277.50,$0.00,$0.00,$0.00,$0.00,$0.00,$96.00,$283.50,$358.50,21,
499,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16972.75,16935.25,4/12/2022 1:01:00 PM,4/12/2022 1:04:00 PM,ScaleInLong,Stop loss,($225.00),$51052.50,$0.00,$0.00,$0.00,$0.00,$0.00,$225.00,$67.50,$292.50,4,
500,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16985.25,16857.50,4/14/2022 9:56:00 AM,4/14/2022 12:29:00 PM,FileShort,Profit target,$766.50,$51819.00,$0.00,$0.00,$0.00,$0.00,$0.00,$154.50,$766.50,$0.00,154,
501,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16905.50,16857.50,4/14/2022 11:41:00 AM,4/14/2022 12:29:00 PM,ScaleInShort,Profit target,$288.00,$52107.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,$288.00,$0.00,49,
502,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16881.75,16857.50,4/14/2022 12:26:00 PM,4/14/2022 12:29:00 PM,ScaleInShort,Profit target,$145.50,$52252.50,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$145.50,$0.00,4,
503,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17000.25,16991.50,4/20/2022 9:52:00 AM,4/20/2022 10:22:00 AM,FileShort,Stop loss,$52.50,$52305.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$559.50,$507.00,31,
504,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16932.75,16991.50,4/20/2022 10:11:00 AM,4/20/2022 10:22:00 AM,ScaleInShort,Stop loss,($352.50),$51952.50,$0.00,$0.00,$0.00,$0.00,$0.00,$352.50,$13.50,$366.00,12,
505,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17092.50,17117.50,4/21/2022 9:33:00 AM,4/21/2022 9:35:00 AM,FileLong,RevExitLong,$150.00,$52102.50,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$186.00,$36.00,3,
506,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17129.00,17005.25,4/21/2022 9:36:00 AM,4/21/2022 10:21:00 AM,FileShort,Profit target,$742.50,$52845.00,$0.00,$0.00,$0.00,$0.00,$0.00,$144.00,$742.50,$0.00,46,
507,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17075.50,17005.25,4/21/2022 10:01:00 AM,4/21/2022 10:21:00 AM,ScaleInShort,Profit target,$421.50,$53266.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$421.50,$0.00,21,
508,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17011.50,17005.25,4/21/2022 10:21:00 AM,4/21/2022 10:21:00 AM,ScaleInShort,Profit target,$37.50,$53304.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$0.00,1,
509,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16962.50,16965.25,4/21/2022 11:00:00 AM,4/21/2022 11:01:00 AM,FileShort,RevExitShort,($16.50),$53287.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$4.50,$21.00,2,
510,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,16969.50,16919.50,4/21/2022 11:02:00 AM,4/21/2022 11:34:00 AM,FileLong,Stop loss,($300.00),$52987.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$153.00,$453.00,33,
511,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16205.00,16124.75,4/26/2022 9:42:00 AM,4/26/2022 10:08:00 AM,FileShort,Stop loss,$481.50,$53469.00,$0.00,$0.00,$0.00,$0.00,$0.00,$117.00,$763.50,$282.00,27,
512,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16138.50,16124.75,4/26/2022 10:01:00 AM,4/26/2022 10:08:00 AM,ScaleInShort,Stop loss,$82.50,$53551.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$364.50,$282.00,8,
513,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15957.50,16064.00,4/27/2022 9:35:00 AM,4/27/2022 9:45:00 AM,FileLong,RevExitLong,$639.00,$54190.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$661.50,$22.50,11,
514,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16074.25,16124.25,4/27/2022 9:46:00 AM,4/27/2022 9:51:00 AM,FileShort,Stop loss,($300.00),$53890.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$133.50,$433.50,6,
515,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15969.50,15919.50,4/27/2022 10:48:00 AM,4/27/2022 10:56:00 AM,FileLong,Stop loss,($300.00),$53590.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$135.00,$435.00,9,
516,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,16056.50,16042.25,4/27/2022 12:24:00 PM,4/27/2022 1:32:00 PM,FileShort,Stop loss,$85.50,$53676.00,$0.00,$0.00,$0.00,$0.00,$0.00,$268.50,$616.50,$531.00,69,
517,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15977.75,16042.25,4/27/2022 1:21:00 PM,4/27/2022 1:32:00 PM,ScaleInShort,Stop loss,($387.00),$53289.00,$0.00,$0.00,$0.00,$0.00,$0.00,$387.00,$144.00,$531.00,12,
518,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15998.00,15948.00,4/28/2022 9:54:00 AM,4/28/2022 10:02:00 AM,FileLong,Stop loss,($300.00),$52989.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$198.00,$498.00,9,
519,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15919.00,15776.00,5/4/2022 9:57:00 AM,5/4/2022 11:05:00 AM,FileShort,Profit target,$858.00,$53847.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$858.00,$0.00,69,
520,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15833.00,15776.00,5/4/2022 10:16:00 AM,5/4/2022 11:05:00 AM,ScaleInShort,Profit target,$342.00,$54189.00,$0.00,$0.00,$0.00,$0.00,$0.00,$123.00,$342.00,$0.00,50,
521,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15918.75,16054.75,5/4/2022 12:29:00 PM,5/4/2022 2:01:00 PM,FileLong,Profit target,$816.00,$55005.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$816.00,$0.00,93,
522,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15990.75,16054.75,5/4/2022 1:06:00 PM,5/4/2022 2:01:00 PM,ScaleInLong,Profit target,$384.00,$55389.00,$0.00,$0.00,$0.00,$0.00,$0.00,$318.00,$384.00,$0.00,56,
523,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15963.25,15971.75,5/5/2022 10:07:00 AM,5/5/2022 10:11:00 AM,FileShort,RevExitShort,($51.00),$55338.00,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$139.50,$190.50,5,
524,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15966.00,15916.00,5/5/2022 10:12:00 AM,5/5/2022 10:12:00 AM,FileLong,Stop loss,($300.00),$55038.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$300.00,1,
525,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15232.25,15404.00,5/10/2022 9:49:00 AM,5/10/2022 10:07:00 AM,FileLong,Profit target,$1030.50,$56068.50,$0.00,$0.00,$0.00,$0.00,$0.00,$151.50,$1030.50,$0.00,19,
526,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15375.50,15404.00,5/10/2022 10:06:00 AM,5/10/2022 10:07:00 AM,ScaleInLong,Profit target,$171.00,$56239.50,$0.00,$0.00,$0.00,$0.00,$0.00,$94.50,$171.00,$0.00,2,
527,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15226.25,15091.75,5/10/2022 10:46:00 AM,5/10/2022 11:18:00 AM,FileShort,Stop loss,$807.00,$57046.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$1107.00,$300.00,33,
528,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15056.75,15091.75,5/10/2022 11:11:00 AM,5/10/2022 11:18:00 AM,ScaleInShort,Stop loss,($210.00),$56836.50,$0.00,$0.00,$0.00,$0.00,$0.00,$210.00,$90.00,$300.00,8,
529,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15233.25,15345.75,5/10/2022 1:32:00 PM,5/10/2022 2:07:00 PM,FileLong,Stop loss,$675.00,$57511.50,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$936.00,$261.00,36,
530,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15371.25,15345.75,5/10/2022 1:51:00 PM,5/10/2022 2:07:00 PM,ScaleInLong,Stop loss,($153.00),$57358.50,$0.00,$0.00,$0.00,$0.00,$0.00,$219.00,$108.00,$261.00,17,
531,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,15046.75,15246.75,5/13/2022 9:44:00 AM,5/13/2022 12:05:00 PM,FileLong,Profit target,$1200.00,$58558.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.50,$1200.00,$0.00,142,
532,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15110.75,15160.75,5/13/2022 2:06:00 PM,5/13/2022 2:32:00 PM,FileShort,Stop loss,($300.00),$58258.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$135.00,$435.00,27,
533,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15295.25,15282.75,5/17/2022 10:14:00 AM,5/17/2022 11:24:00 AM,FileShort,Stop loss,$75.00,$58333.50,$0.00,$0.00,$0.00,$0.00,$0.00,$252.00,$559.50,$484.50,71,
534,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,15220.25,15282.75,5/17/2022 10:51:00 AM,5/17/2022 11:24:00 AM,ScaleInShort,Stop loss,($375.00),$57958.50,$0.00,$0.00,$0.00,$0.00,$0.00,$375.00,$102.00,$477.00,34,
